customer_tweet_id,customer_text,created_at,amazon_response,amazon_tweet_id
149218,"Hola @AmazonHelp.  ¿Para cuándo un canal oficial de Amazon en Telegram? 

¡Saludos! 😊",Fri Nov 24 15:03:08 +0000 2017,"@149993 ¡Hola reygecko! Muchas gracias por tu sugerencia. Cualquier novedad al respecto, la podrás ver directamente en nuestro sitio web, o en las redes sociales. ¡Saludos! 😊",149217
149219,"@AmazonHelp Super lange Geschichte, passt nicht in 240 Zeichen... Aber ich sag nur so viel beim Media Markt oder so wäre ich einmal hingegangen, hätte ein Ersatzgerät bekommen und hätte 30 min gebraucht. Bei euch Brauch ich in diesen Fall insgesamt bestimmt 8h 🙄",Fri Nov 24 15:07:01 +0000 2017,"@149992 Ohje, das ist aber nicht so toll. Sieht es denn so aus, als wäre ein Ende in Sicht, oder sollen wir uns den Fall einmal ansehen? Liebe Grüße ^AN",149220
149221,@AmazonHelp Ein Ende ist nicht wirklich in Sicht 😅 wie könntet ihr euch den mit dem Problem auseinandersetzen,Fri Nov 24 15:19:51 +0000 2017,"@149992 Indem du dich über diesen Link direkt bei uns vom Amazon.de Social Media Team meldest: https://t.co/br7bhrlJn8 Wir prüfen das und versprechen, den Aufwand für dich so gering  wie möglich zu halten. 😉 ^UK",149222
149226,@AmazonHelp The order was placed on Prime Now. What's the best number to call on?,Fri Nov 24 14:54:06 +0000 2017,@149994 Thanks for clarifying. Please contact us via the Prime Now app. ^MG,149225
149228,@AmazonHelp It's a well known commercial address with very easy access. We have multiple deliveries here every day and a lot of those from Amazon. I'm now unable to get the order I need in time before I go away this evening...,Fri Nov 24 14:49:06 +0000 2017,@149994 I'm so sorry for the wait. We'd like to look into this with you. Please give us a call or chat with us here: https://t.co/JzP7hlA23B ^MH,149227
149230,@115830 I wait all day for a delivery and  then get a failed delivery message from you despite there being multiple amazon deliveries to this address today. Guess your driver couldn't be arsed to take the stairs again. Nice work!,Fri Nov 24 14:43:14 +0000 2017,"@149994 I'm sorry to hear of this. Without posting any personal details, can you let me know if it was going to a commercial or residential address? Would they have required access codes to the building or used a buzzer entry system? ^KI",149229
149233,"@AmazonHelp @4496 Si, pero nunca sirve de nada. Nunca me han dado soluciones a nada que me ha pasado y que me llegue un paquete abierto de amazon es la 3^ vez",Mon Nov 27 10:59:31 +0000 2017,"@149995 Nuevamente sentimos el inconveniente, en este caso puedes entrar en contacto con nuestros compañeros de servicio al cliente para reportar lo sucedido, por favor entra al siguiente enlace: https://t.co/3tTsrmlv0P. ^NP",149235
149234,No puede ser que cada vez que pida algo en @116928 y sea entrega en buzón los de @4496 la líen así. Siempre lo mismo 😡😡 https://t.co/2LxC4bwRer,Fri Nov 24 14:59:29 +0000 2017,"@149995 Hola Berta, lamentamos lo sucedido. ¿Has podido contactar a los de @4496 para notificar lo sucedido? ^FZ",149231
149237,@AmazonHelp Thank you,Fri Nov 24 15:23:40 +0000 2017,@149996 We're happy to help! Please reach out if there's anything else we can do for you! ^GR,149239
149240,@AmazonHelp I asked last week but never got a reply.. how do i know what my amazon balance is... not giftcard balance,Fri Nov 24 15:27:19 +0000 2017,"@149996 Are you referring to a promotional credit offered by an agent? If so, you're unable to view the balance in your account. When you place an eligible order the balance will automatically apply: https://t.co/5KiRsj028j ^RA",149241
149238,"@AmazonHelp hello if i get a firr stick. Is the £7.99 monthly a opt in and out like now tv is ? 
Im not committed to paying it and can cancel when ever?",Fri Nov 24 14:59:02 +0000 2017,@149996 The Prime Video monthly plan may be canceled at anytime. You can learn more here: https://t.co/ZRyRgI8vUr. ^WJ,149236
149244,J’aimerais pas etre livreur UPS/Chronopost aujourd’hui #Amazon,Fri Nov 24 14:59:00 +0000 2017,"@149997 Bonjor,
Avez-vous un souci avec la livraison d'une commande effectuée sur Amazon?
^MD",149242
149246,"@AmazonHelp Completed the process to get my refund. That seemed to be my only option. Not very happy with that. Would have liked an option to resend the product w/ 1 day shipping. Amazon is the one who made the error, why not make that an option and make things right ASAP?",Fri Nov 24 19:06:20 +0000 2017,"@149998 Replacement eligibility varies by item. If a replacement is unavailable, a refund will be given. I'm sorry for any inconvenience. ^RA",149248
149247,"@AmazonHelp I received a package of what was supposed to be silicone baking mats, but instead was a wi-fi modem/router. How can I get my baking mats shipped to me? On the app I only see options to return an item.",Fri Nov 24 14:55:48 +0000 2017,@149998 Hi Chris! Sorry you received the wrong item. Please visit our online return center here:https://t.co/EFfEBhtwIH and choose the wrong item received option as the reason for your return for further options. Thank you. ^AP,149245
149250,@AmazonHelp Yes my subscriptions are current. My starz was just charged today. This is what it’s showing.  I can watch episode 1&amp;2 of season 1. But not the rest. https://t.co/SJDmJ1QBLW,Fri Nov 24 15:08:13 +0000 2017,@149999 Hi! Are you seeing any error when you try selecting the episode? ^DA,149252
149253,@AmazonHelp There is no error. There is just no where for me to push play on it.,Fri Nov 24 15:28:44 +0000 2017,"@149999 We'd like to do some live troubleshooting with you! When you have a moment, please reach out by phone or chat: https://t.co/hApLpMlfHN so we can further assist! ^KJ",149254
149251,@AmazonHelp Yes i did and it’s still not fixing it. When i signed into my amazon app on my smart tv it’s saying i need to purchase those episodes. But it’s just episodes 3 - the end of the season of season 1,Fri Nov 24 14:53:56 +0000 2017,@149999 Is your STARZ subscription currently active here: https://t.co/aBqds29pyA? Do you receive this error when using the app on a different device? ^RA,149249
149256,@116618 my starz subscription is messing up. It won’t let me watch episodes 3-16 of season 1 of outlander. It says i need to purchase them when they should be included!! Help!!!,Fri Nov 24 14:39:13 +0000 2017,"@149999 Hey Catherine, have you tried to sign in and out to see if that fixes it? ^BD",149255
149258,"@AmazonHelp Thanks – tried that and got my account reinstated, but as soon as I placed the order again BAM cancelled and account locked once more. It’s like you don’t want my money 💰 😅",Fri Nov 24 16:58:04 +0000 2017,@150000 My team would like to personally take a look! Please send us your information here: https://t.co/AC5WCU57Qv ^AB,149260
149261,"@AmazonHelp That form requires me to sign in, which I can’t with my account locked :(",Fri Nov 24 17:02:54 +0000 2017,@150000 Please reach out to us again here:  https://t.co/zYVX1Qi29G ^RO,149262
149263,@AmazonHelp Thanks for reinstating my Account. Going to shop somewhere else though so my account doesn’t get locked again. Have a good rest of your day.,Fri Nov 24 19:17:01 +0000 2017,"@150000 Thank you for keeping us in the loop, Thomas. Please let us know if you have further questions or concerns. We hope you have a good rest of your day too! ^TG",149264
149259,"1. See @115821 Black Friday deals
2. Place large order.
3. Amazon cancels order, locks my account for “unexpected activity”.
GJ @Amazonhelp",Fri Nov 24 14:58:49 +0000 2017,"@150000 Oh no! I'm so sorry for the trouble, Thomas! Have you had a chance to reach out to us here: https://t.co/zYVX1Qi29G? ^JO",149257
149266,"@AmazonHelp you have charged me twice for 2 items, totalling £435 please tell me you will rectify this......",Fri Nov 24 14:55:16 +0000 2017,@150001 I'm sorry to hear this occurred. Please contact us here: https://t.co/JzP7hlA23B so we can look into this further with you. ^CO,149265
149268,@AmazonHelp guess what? Still not here. Prime membership really is wonderful. #sarcasm,Fri Nov 24 14:37:29 +0000 2017,@150002 I'm so sorry to hear that your package hasn't made it yet!  What is the current delivery date and status?  You can find this information here: https://t.co/aaDyEz1VgE.  Thanks! ^WB,149267
149271,@117086 MEU CES SAO FODA FAZ NEM 24H QUE FIZ ESSE PEDIDO E JÁ CHEGOUUUUUU DEUS ABENÇOE https://t.co/69saMTrnUR,Fri Nov 24 14:43:32 +0000 2017,"@150003 Que notícia boa! 😍 Praticamos muito para te entregar os pedidos rapidamente, nosso segredo é a magia 😌. Conta para gente o que você comprou? ^AZ https://t.co/Rnb1qa4ubx",149269
149273,@AmazonHelp I ordered a present this morning but then cancelled it. I have looked at my bank and you have taken the money? When do I get this back?,Fri Nov 24 14:47:16 +0000 2017,@150004 Thank you for reaching out to us. What your likely seeing is an authorisation and not a charge. Authorisations will be removed from your account according to the policy of your bank. More information on these can be found here: https://t.co/34G4XRosXF ^GR,149272
149275,@AmazonHelp Eu também! ansiedade define. hehehe 😁❤️,Fri Nov 24 15:09:34 +0000 2017,@148063 😃 🤗 ^NP,149277
149276,"Peguei Moby Dick, do Chabouté, na #BlackFriday da @117086 Trabalho incrível da galera do @8733 já tô ansioso aqui esperando 😍❤️",Fri Nov 24 14:55:06 +0000 2017,"@148063 Que ótimo que conseguiu aproveitar, Rafael 😉 Tomara que receba seu pedido em breve! ^LG",149274
149280,@115821 how do I get an amazon locker installed in my neighborhood? Is there someone I can talk to?,Fri Nov 24 14:26:34 +0000 2017,@150005 Hi! Are you unable to locate a locker near you? You can check for lockers here: https://t.co/WWUDCUPmAG We are continuously adding locations throughout the U.S. Let us know if you find a location near you! ^DA,149278
149282,"Huh, Amazon Logistics just delivered the item they said they delivered two days ago.",Fri Nov 24 14:50:17 +0000 2017,@150006 I very glad to hear your order has now arrived Chris. You have a lovely weekend:)^GA,149281
149284,yup the @115821 app has crashed...,Fri Nov 24 14:39:36 +0000 2017,@150007 Oh no! We have no reports of this from our side. Will you let us know more about what's going on with the app? ^AB,149283
149286,"@AmazonHelp hiya, I ordered a headphone jack from you and got it yesterday and it’s already broken. Please advise.",Fri Nov 24 14:52:36 +0000 2017,"@150008 Oh no, Adam! You can find available return/replacement options here: https://t.co/JwlZXrTSnv Let us know if we can be of any further help! ^MT",149285
149288,@AmazonHelp Placed a digital order and it currently says pending verification. But I’ve had no contact from card issuer etc,Fri Nov 24 14:45:33 +0000 2017,@150009 You may need to provide requested info before we can proceed with the transaction or fulfill your order. This may appear during the transaction or you may be notified later via e-mail or text message that it is required. More here: https://t.co/4vUOeJzeEr. ^TG,149287
149290,Haciendo cuentas para ver que me puedo comprar en el #BlackFridayEnAmazon 🤔@116875 https://t.co/44E9CXlhm8,Fri Nov 24 14:49:41 +0000 2017,"@150010 ¡Hola Miguel! Tenemos muchísimas ofertas y de seguro que lograrás beneficiarte de algunas de ellas. Aquí tienes el enlace directo a las promociones de Black Friday: https://t.co/fkTZN79VEu. Cuando ya estés listo, cuéntanos por cuáles te decidiste 😉👌. ^MZ",149289
149293,@AmazonHelp Would be super nice if one of your delivery drivers didn't ring my doorbell six times in a row when I have a migraine! 😣,Fri Nov 24 14:46:45 +0000 2017,"@150011 I'm sorry for the poor delivery experience. When you have the time, we'd like to collect more info for our Transportation team here: https://t.co/JzP7hlA23B ^RA",149291
149295,@AmazonHelp Danke,Fri Nov 24 14:44:16 +0000 2017,@150012 Gerne! 😊,149294
149297,"Habe ich das richtig verstanden das ich jetzt auf den Echo Geräten in in allen Räumen die gleiche Musik hören kann oder gar unterschiedliche?
@116316",Fri Nov 24 14:38:12 +0000 2017,@150012 Alle Informationen zum Echo und der Multiroomfunktion findest du hier: https://t.co/0yNDzOKbap ^BL,149296
149300,@AmazonHelp what the hell wrong with your team ?? Just recieved a mail that order failed to deliver due to unavailability of customer. But in real no one even contacted me. They are lying😠😠😠😡😡. @115850,Fri Nov 24 14:34:58 +0000 2017,@150013 Sorry for the conflicting tracking update. Please connect with our support team here: https://t.co/vlvfJr4nN9 and we'll fix this for you. ^GD,149298
149302,"O site  da @117086 não mostra o valor do frete - aqui no Brasil não existe a simulação da compra com o custo do envio, mesmo que vc seja cadastrado no site e seu endereço esteja correto e com o CEP, etc! https://t.co/taaVB0r7UB",Fri Nov 24 14:37:03 +0000 2017,"@150014 Oi Arthur! Com relação a sua dúvida, você pode ver o custo do frete antes de finalizar o pedido. Esta na parte debaixo do botão ""Finalizar pedido"", aparece como ""Frete e manuseio"".
Qualquer dúvida, estamos à disposição. ^NP",149301
